,Name,Year,Value,Area,Area_Percentage
426,BOY_oh_Ki,2021,9024,0.08,0.001907523
427,BOY_oh_Ki,2021,9025,101.48,2.41969327
428,BOY_oh_Ki,2021,9029,4.15,0.09895277
429,BOY_oh_Ki,2022,115,43.42,1.035308256
430,BOY_oh_Ki,2022,121,40.53,0.966398978
431,BOY_oh_Ki,2022,131,148.25,3.534879063
432,BOY_oh_Ki,2022,171,74.34,1.772566
433,BOY_oh_Ki,2022,411,484.68,11.55672974
434,BOY_oh_Ki,2022,459,595.2,14.19197314
435,BOY_oh_Ki,2022,602,48.23,1.149998092
436,BOY_oh_Ki,2022,9001,29.83,0.71126774
437,BOY_oh_Ki,2022,9002,1083.21,25.82810354
438,BOY_oh_Ki,2022,9003,162.12,3.86559591
439,BOY_oh_Ki,2022,9007,6.19,0.147594613
440,BOY_oh_Ki,2022,9008,48.82,1.164066077
441,BOY_oh_Ki,2022,9010,35.59,0.848609416
442,BOY_oh_Ki,2022,9011,50.25,1.198163055
443,BOY_oh_Ki,2022,9018,207.82,4.955268579
444,BOY_oh_Ki,2022,9020,141.77,3.380369678
445,BOY_oh_Ki,2022,9023,887.97,21.172793
446,BOY_oh_Ki,2022,9024,0.08,0.001907523
447,BOY_oh_Ki,2022,9025,101.47,2.41945483
448,BOY_oh_Ki,2022,9029,4.15,0.09895277
449,BOY_oh_Sp,2016,115,54.14,2.917418833
450,BOY_oh_Sp,2016,121,3.35,0.180520005
451,BOY_oh_Sp,2016,131,76.06,4.098612421
452,BOY_oh_Sp,2016,171,78.17,4.212313081
453,BOY_oh_Sp,2016,411,211.86,11.41640846
454,BOY_oh_Sp,2016,459,256.67,13.83106561
455,BOY_oh_Sp,2016,602,35.42,1.908662266
456,BOY_oh_Sp,2016,9002,268.94,14.49225381
457,BOY_oh_Sp,2016,9003,58.22,3.137276034
458,BOY_oh_Sp,2016,9007,0.14,0.00754412
459,BOY_oh_Sp,2016,9012,188.61,10.16354574
460,BOY_oh_Sp,2016,9018,177.76,9.578876465
461,BOY_oh_Sp,2016,9020,198.03,10.67115721
462,BOY_oh_Sp,2016,9023,147.41,7.943419103
463,BOY_oh_Sp,2016,9024,0.08,0.004310926
464,BOY_oh_Sp,2016,9025,100.89,5.436615923
465,BOY_oh_Sp,2017,115,81.47,4.390138758
466,BOY_oh_Sp,2017,121,13.5,0.727468678
467,BOY_oh_Sp,2017,131,83.78,4.514616732
468,BOY_oh_Sp,2017,171,71.01,3.826485249
469,BOY_oh_Sp,2017,411,190.07,10.24222013
470,BOY_oh_Sp,2017,459,265.34,14.29826216
471,BOY_oh_Sp,2017,602,25.33,1.364946787
472,BOY_oh_Sp,2017,9002,268.94,14.49225381
473,BOY_oh_Sp,2017,9003,58.22,3.137276034
474,BOY_oh_Sp,2017,9007,0.14,0.00754412
475,BOY_oh_Sp,2017,9012,182.58,9.838609727
476,BOY_oh_Sp,2017,9018,174.26,9.390273474
477,BOY_oh_Sp,2017,9020,194.03,10.45561094
478,BOY_oh_Sp,2017,9023,146.11,7.873366563
479,BOY_oh_Sp,2017,9024,0.08,0.004310926
480,BOY_oh_Sp,2017,9025,100.89,5.436615923
481,BOY_oh_Sp,2018,115,36.04,1.942071939
482,BOY_oh_Sp,2018,121,4.33,0.233328843
483,BOY_oh_Sp,2018,131,67.73,3.649737303
484,BOY_oh_Sp,2018,171,65.35,3.521487269
485,BOY_oh_Sp,2018,411,265.2,14.29071804
486,BOY_oh_Sp,2018,459,264.87,14.27293547
487,BOY_oh_Sp,2018,602,15.48,0.834164085
488,BOY_oh_Sp,2018,9002,268.94,14.49225381
489,BOY_oh_Sp,2018,9003,58.22,3.137276034
490,BOY_oh_Sp,2018,9007,0.14,0.00754412
491,BOY_oh_Sp,2018,9012,186.72,10.06170012
492,BOY_oh_Sp,2018,9018,175.12,9.436615923
493,BOY_oh_Sp,2018,9020,200.53,10.80587364
494,BOY_oh_Sp,2018,9023,146.11,7.873366563
495,BOY_oh_Sp,2018,9024,0.08,0.004310926
496,BOY_oh_Sp,2018,9025,100.89,5.436615923
497,BOY_oh_Sp,2019,115,40.75,2.195877677
498,BOY_oh_Sp,2019,121,11.07,0.596524316
499,BOY_oh_Sp,2019,131,83.63,4.506533746
500,BOY_oh_Sp,2019,171,54.15,2.917957699
501,BOY_oh_Sp,2019,411,243.26,13.10844672
502,BOY_oh_Sp,2019,459,268.84,14.48686515
503,BOY_oh_Sp,2019,602,25.08,1.351475145
504,BOY_oh_Sp,2019,9002,269.15,14.50356999
505,BOY_oh_Sp,2019,9003,58.22,3.137276034
506,BOY_oh_Sp,2019,9007,0.14,0.00754412
507,BOY_oh_Sp,2019,9012,183.61,9.894112892
508,BOY_oh_Sp,2019,9018,175.31,9.446854372
509,BOY_oh_Sp,2019,9020,195.46,10.53266873
510,BOY_oh_Sp,2019,9023,146.11,7.873366563
511,BOY_oh_Sp,2019,9024,0.08,0.004310926
512,BOY_oh_Sp,2019,9025,100.89,5.436615923
513,BOY_oh_Sp,2020,115,28.27,1.523373299
514,BOY_oh_Sp,2020,121,16.54,0.891283848
515,BOY_oh_Sp,2020,131,79.59,4.288832009
516,BOY_oh_Sp,2020,171,49.04,2.642597333
517,BOY_oh_Sp,2020,411,252.28,13.59450357
518,BOY_oh_Sp,2020,459,272.58,14.68840092
519,BOY_oh_Sp,2020,602,26.07,1.404822848
520,BOY_oh_Sp,2020,9002,269.02,14.49656473
521,BOY_oh_Sp,2020,9003,58.22,3.137276034
522,BOY_oh_Sp,2020,9007,0.14,0.00754412
523,BOY_oh_Sp,2020,9012,185.54,9.99811397
524,BOY_oh_Sp,2020,9018,170.8,9.203825946
525,BOY_oh_Sp,2020,9020,198.86,10.71588307
526,BOY_oh_Sp,2020,9023,147.24,7.934258386
527,BOY_oh_Sp,2020,9024,0.08,0.004310926
528,BOY_oh_Sp,2020,9025,101.48,5.468408999
529,BOY_oh_Sp,2021,115,41,2.20934932
530,BOY_oh_Sp,2021,121,35.49,1.912434326
531,BOY_oh_Sp,2021,131,69.51,3.745655395
532,BOY_oh_Sp,2021,171,39.55,2.131213795
533,BOY_oh_Sp,2021,411,219.69,11.83834029
534,BOY_oh_Sp,2021,459,277.16,14.9352014
535,BOY_oh_Sp,2021,602,24.61,1.326148457
536,BOY_oh_Sp,2021,9002,268.66,14.47716557
537,BOY_oh_Sp,2021,9003,58.22,3.137276034
538,BOY_oh_Sp,2021,9007,0.14,0.00754412
539,BOY_oh_Sp,2021,9012,184.08,9.91943958
540,BOY_oh_Sp,2021,9018,173.46,9.347164219
541,BOY_oh_Sp,2021,9020,215.62,11.61902196
542,BOY_oh_Sp,2021,9023,147,7.92132561
543,BOY_oh_Sp,2021,9024,0.08,0.004310926
544,BOY_oh_Sp,2021,9025,101.48,5.468408999
545,BOY_oh_Sp,2022,115,34.95,1.883335579
546,BOY_oh_Sp,2022,121,24.5,1.320220935
547,BOY_oh_Sp,2022,131,117.63,6.338677085
548,BOY_oh_Sp,2022,171,64.28,3.463828641
549,BOY_oh_Sp,2022,411,352.72,19.00687054
550,BOY_oh_Sp,2022,459,413.46,22.27994072
551,BOY_oh_Sp,2022,602,31.7,1.70820423
552,BOY_oh_Sp,2022,9002,268.54,14.47069918
553,BOY_oh_Sp,2022,9003,58.21,3.136737168
554,BOY_oh_Sp,2022,9007,0.14,0.00754412
555,BOY_oh_Sp,2022,9018,172.8,9.311599084
556,BOY_oh_Sp,2022,9020,68.37,3.684224707
557,BOY_oh_Sp,2022,9023,146.9,7.915936953
558,BOY_oh_Sp,2022,9024,0.08,0.004310926
559,BOY_oh_Sp,2022,9025,101.47,5.467870133
560,BOY_uh_Ha,2016,115,108.52,1.614136336
561,BOY_uh_Ha,2016,121,11.96,0.177894126
562,BOY_uh_Ha,2016,131,133.57,1.986732311
563,BOY_uh_Ha,2016,171,123.34,1.834570362
564,BOY_uh_Ha,2016,411,346.38,5.152087579
565,BOY_uh_Ha,2016,459,431.73,6.42159123
566,BOY_uh_Ha,2016,602,59.03,0.878017581
567,BOY_uh_Ha,2016,9001,105.8,1.573678809
568,BOY_uh_Ha,2016,9002,2544.04,37.84028201
569,BOY_uh_Ha,2016,9003,325.1,4.835566926
570,BOY_uh_Ha,2016,9007,6.19,0.092070622
571,BOY_uh_Ha,2016,9008,102.27,1.521173268
572,BOY_uh_Ha,2016,9010,60.65,0.902113608
573,BOY_uh_Ha,2016,9011,67.08,0.997754012
574,BOY_uh_Ha,2016,9012,366.76,5.45522155
575,BOY_uh_Ha,2016,9018,215.95,3.212059913
576,BOY_uh_Ha,2016,9020,294.97,4.38741057
577,BOY_uh_Ha,2016,9021,148.03,2.201811664
578,BOY_uh_Ha,2016,9023,1166.61,17.35226309
579,BOY_uh_Ha,2016,9024,0.08,0.001189927
580,BOY_uh_Ha,2016,9025,100.89,1.500647023
581,BOY_uh_Ha,2016,9029,4.15,0.061727477
582,BOY_uh_Ha,2017,115,124.59,1.853162975
583,BOY_uh_Ha,2017,121,20.45,0.304175157
584,BOY_uh_Ha,2017,131,136.51,2.030462138
585,BOY_uh_Ha,2017,171,101.78,1.513884964
586,BOY_uh_Ha,2017,411,343.51,5.109398938
587,BOY_uh_Ha,2017,459,437.38,6.505629843
588,BOY_uh_Ha,2017,602,48.49,0.721244664
589,BOY_uh_Ha,2017,9001,105.8,1.573678809
590,BOY_uh_Ha,2017,9002,2542.76,37.82124318
591,BOY_uh_Ha,2017,9003,325.1,4.835566926
592,BOY_uh_Ha,2017,9007,6.19,0.092070622
593,BOY_uh_Ha,2017,9008,102.27,1.521173268
594,BOY_uh_Ha,2017,9010,60.65,0.902113608
595,BOY_uh_Ha,2017,9011,67.08,0.997754012
596,BOY_uh_Ha,2017,9012,365.38,5.434695304
597,BOY_uh_Ha,2017,9018,212.65,3.162975413
598,BOY_uh_Ha,2017,9020,304.82,4.533920364
599,BOY_uh_Ha,2017,9021,148.03,2.201811664
600,BOY_uh_Ha,2017,9023,1164.54,17.32147372
601,BOY_uh_Ha,2017,9024,0.08,0.001189927
602,BOY_uh_Ha,2017,9025,100.89,1.500647023
603,BOY_uh_Ha,2017,9029,4.15,0.061727477
604,BOY_uh_Ha,2018,115,78.87,1.173119543
605,BOY_uh_Ha,2018,121,18.97,0.282161503
606,BOY_uh_Ha,2018,131,131.02,1.948803379
607,BOY_uh_Ha,2018,171,102.18,1.5198346
608,BOY_uh_Ha,2018,411,396.09,5.891478633
609,BOY_uh_Ha,2018,459,428.63,6.375481549
610,BOY_uh_Ha,2018,602,33.59,0.499620711
611,BOY_uh_Ha,2018,9001,105.8,1.573678809
612,BOY_uh_Ha,2018,9002,2542.6,37.81886332
613,BOY_uh_Ha,2018,9003,325.1,4.835566926
614,BOY_uh_Ha,2018,9007,6.19,0.092070622
615,BOY_uh_Ha,2018,9008,102.62,1.5263792
616,BOY_uh_Ha,2018,9010,60.65,0.902113608
617,BOY_uh_Ha,2018,9011,67.08,0.997754012
618,BOY_uh_Ha,2018,9012,372.84,5.545656022
619,BOY_uh_Ha,2018,9018,217.4,3.233627345
620,BOY_uh_Ha,2018,9020,314.9,4.6838512
621,BOY_uh_Ha,2018,9021,147.37,2.191994764
622,BOY_uh_Ha,2018,9023,1166.08,17.34437982
623,BOY_uh_Ha,2018,9024,0.08,0.001189927
624,BOY_uh_Ha,2018,9025,100.89,1.500647023
625,BOY_uh_Ha,2018,9029,4.15,0.061727477
626,BOY_uh_Ha,2019,115,79.86,1.187844893
627,BOY_uh_Ha,2019,121,25.92,0.385536434
628,BOY_uh_Ha,2019,131,126.71,1.884696048
629,BOY_uh_Ha,2019,171,72.51,1.078520325
630,BOY_uh_Ha,2019,411,414.07,6.158914786
631,BOY_uh_Ha,2019,459,441.04,6.560069016
632,BOY_uh_Ha,2019,602,59.8,0.889470631
633,BOY_uh_Ha,2019,9001,105.8,1.573678809
634,BOY_uh_Ha,2019,9002,2535.64,37.71533965
635,BOY_uh_Ha,2019,9003,325.1,4.835566926
636,BOY_uh_Ha,2019,9007,6.19,0.092070622
637,BOY_uh_Ha,2019,9008,102.27,1.521173268
638,BOY_uh_Ha,2019,9010,61.42,0.913566658
639,BOY_uh_Ha,2019,9011,67.08,0.997754012
640,BOY_uh_Ha,2019,9012,371.96,5.532566822
641,BOY_uh_Ha,2019,9018,215.59,3.20670524
642,BOY_uh_Ha,2019,9020,293.95,4.372238997
643,BOY_uh_Ha,2019,9021,147.64,2.196010769
644,BOY_uh_Ha,2019,9023,1165.43,17.33471167
645,BOY_uh_Ha,2019,9024,0.08,0.001189927
646,BOY_uh_Ha,2019,9025,100.89,1.500647023
647,BOY_uh_Ha,2019,9029,4.15,0.061727477
648,BOY_uh_Ha,2020,115,49.16,0.731210305
649,BOY_uh_Ha,2020,121,38.76,0.57651976
650,BOY_uh_Ha,2020,131,152.95,2.274992191
651,BOY_uh_Ha,2020,171,63.17,0.939596317
652,BOY_uh_Ha,2020,411,424.75,6.317770076
653,BOY_uh_Ha,2020,459,447.56,6.657048088
654,BOY_uh_Ha,2020,602,42.24,0.628281596
655,BOY_uh_Ha,2020,9001,105.8,1.573678809
656,BOY_uh_Ha,2020,9002,2535.56,37.71414972
657,BOY_uh_Ha,2020,9003,325.1,4.835566926
658,BOY_uh_Ha,2020,9007,6.19,0.092070622
659,BOY_uh_Ha,2020,9008,101.96,1.5165623
660,BOY_uh_Ha,2020,9010,61.42,0.913566658
661,BOY_uh_Ha,2020,9011,67.08,0.997754012
662,BOY_uh_Ha,2020,9012,373.58,5.556662849
663,BOY_uh_Ha,2020,9018,209.73,3.119543068
664,BOY_uh_Ha,2020,9020,297,4.417604974
665,BOY_uh_Ha,2020,9021,147.69,2.196754473
666,BOY_uh_Ha,2020,9023,1167.69,17.36832711
667,BOY_uh_Ha,2020,9024,0.08,0.001189927
668,BOY_uh_Ha,2020,9025,101.48,1.509422737
669,BOY_uh_Ha,2020,9029,4.15,0.061727477
670,BOY_uh_Ha,2021,115,67.2,0.999538903
671,BOY_uh_Ha,2021,121,72.31,1.075545507
672,BOY_uh_Ha,2021,131,138.87,2.065564992
673,BOY_uh_Ha,2021,171,51.09,0.7599173
674,BOY_uh_Ha,2021,411,340.38,5.062843034
675,BOY_uh_Ha,2021,459,460.05,6.842825482
676,BOY_uh_Ha,2021,602,53.23,0.791747854
677,BOY_uh_Ha,2021,9001,105.8,1.573678809
678,BOY_uh_Ha,2021,9002,2534.61,37.70001934
679,BOY_uh_Ha,2021,9003,325.1,4.835566926
680,BOY_uh_Ha,2021,9007,6.19,0.092070622
681,BOY_uh_Ha,2021,9008,101.66,1.512100073
682,BOY_uh_Ha,2021,9010,60.84,0.904939686
683,BOY_uh_Ha,2021,9011,67.08,0.997754012
684,BOY_uh_Ha,2021,9012,372.17,5.535690381
685,BOY_uh_Ha,2021,9018,212.13,3.155240886
686,BOY_uh_Ha,2021,9020,335.99,4.997545775
687,BOY_uh_Ha,2021,9021,146.54,2.179649269
688,BOY_uh_Ha,2021,9023,1166.15,17.34542101
689,BOY_uh_Ha,2021,9024,0.08,0.001189927
690,BOY_uh_Ha,2021,9025,101.48,1.509422737
691,BOY_uh_Ha,2021,9029,4.15,0.061727477
692,BOY_uh_Ha,2022,115,64.73,0.962799899
693,BOY_uh_Ha,2022,121,91.4,1.359491901
694,BOY_uh_Ha,2022,131,166.61,2.478172272
695,BOY_uh_Ha,2022,171,95.33,1.417947078
696,BOY_uh_Ha,2022,411,570.42,8.484478886
697,BOY_uh_Ha,2022,459,749.41,11.1467924
698,BOY_uh_Ha,2022,602,65.49,0.974104208
699,BOY_uh_Ha,2022,9001,105.8,1.573678809
700,BOY_uh_Ha,2022,9002,2534.21,37.6940697
701,BOY_uh_Ha,2022,9003,325.09,4.835418185
702,BOY_uh_Ha,2022,9007,6.19,0.092070622
703,BOY_uh_Ha,2022,9008,101.66,1.512100073
704,BOY_uh_Ha,2022,9010,60.84,0.904939686
705,BOY_uh_Ha,2022,9011,67.08,0.997754012
706,BOY_uh_Ha,2022,9012,1.48,0.022013654
707,BOY_uh_Ha,2022,9018,211.39,3.144234059
708,BOY_uh_Ha,2022,9020,228.66,3.401109607
709,BOY_uh_Ha,2022,9021,5.79,0.086120986
710,BOY_uh_Ha,2022,9023,1165.82,17.34051256
711,BOY_uh_Ha,2022,9024,0.08,0.001189927
712,BOY_uh_Ha,2022,9025,101.47,1.509273996
713,BOY_uh_Ha,2022,9029,4.15,0.061727477
714,BOY_uh_Sp,2016,115,58.39,2.230251825
715,BOY_uh_Sp,2016,121,3.35,0.127955876
716,BOY_uh_Sp,2016,131,76.06,2.905171327
717,BOY_uh_Sp,2016,171,80.72,3.08316368
718,BOY_uh_Sp,2016,411,232.87,8.894652208
719,BOY_uh_Sp,2016,459,286.92,10.95913433
720,BOY_uh_Sp,2016,602,35.42,1.352894667
721,BOY_uh_Sp,2016,9002,320.53,12.24289463
722,BOY_uh_Sp,2016,9003,66.45,2.538109843
723,BOY_uh_Sp,2016,9007,6.19,0.236431903
724,BOY_uh_Sp,2016,9008,49.43,1.888017601
725,BOY_uh_Sp,2016,9012,212.38,8.112020595
726,BOY_uh_Sp,2016,9018,179.46,6.854615388
727,BOY_uh_Sp,2016,9020,215.52,8.231955357
728,BOY_uh_Sp,2016,9023,689.28,26.32758996
729,BOY_uh_Sp,2016,9024,0.08,0.003055663
730,BOY_uh_Sp,2016,9025,100.89,3.853572643
731,BOY_uh_Sp,2016,9029,4.15,0.158512503
732,BOY_uh_Sp,2017,115,84.02,3.209209767
733,BOY_uh_Sp,2017,121,13.5,0.515643083
734,BOY_uh_Sp,2017,131,88.12,3.365812482
735,BOY_uh_Sp,2017,171,72.6,2.773013915
736,BOY_uh_Sp,2017,411,194.45,7.427170189
737,BOY_uh_Sp,2017,459,297.29,11.35522461
738,BOY_uh_Sp,2017,602,25.33,0.967499207
739,BOY_uh_Sp,2017,9002,318.89,12.18025354
740,BOY_uh_Sp,2017,9003,66.45,2.538109843
741,BOY_uh_Sp,2017,9007,6.19,0.236431903
742,BOY_uh_Sp,2017,9008,49.43,1.888017601
743,BOY_uh_Sp,2017,9012,206.29,7.879408271
744,BOY_uh_Sp,2017,9018,175.96,6.720930144
745,BOY_uh_Sp,2017,9020,226.47,8.650199191
746,BOY_uh_Sp,2017,9023,687.98,26.27793544
747,BOY_uh_Sp,2017,9024,0.08,0.003055663
748,BOY_uh_Sp,2017,9025,100.89,3.853572643
749,BOY_uh_Sp,2017,9029,4.15,0.158512503
750,BOY_uh_Sp,2018,115,38,1.45143979
751,BOY_uh_Sp,2018,121,6.16,0.235286029
752,BOY_uh_Sp,2018,131,71.29,2.722977438
753,BOY_uh_Sp,2018,171,65.35,2.496094481
754,BOY_uh_Sp,2018,411,276.87,10.5752667
755,BOY_uh_Sp,2018,459,296.3,11.31741078
756,BOY_uh_Sp,2018,602,22.61,0.863606675
757,BOY_uh_Sp,2018,9002,318.36,12.16000978
758,BOY_uh_Sp,2018,9003,66.45,2.538109843
759,BOY_uh_Sp,2018,9007,6.19,0.236431903
760,BOY_uh_Sp,2018,9008,49.43,1.888017601
761,BOY_uh_Sp,2018,9012,210.7,8.047851678
762,BOY_uh_Sp,2018,9018,176.88,6.756070265
763,BOY_uh_Sp,2018,9020,220.14,8.408419879
764,BOY_uh_Sp,2018,9023,688.24,26.28786635
765,BOY_uh_Sp,2018,9024,0.08,0.003055663
766,BOY_uh_Sp,2018,9025,100.89,3.853572643
767,BOY_uh_Sp,2018,9029,4.15,0.158512503
768,BOY_uh_Sp,2019,115,40.75,1.556478196
769,BOY_uh_Sp,2019,121,11.07,0.422827328
770,BOY_uh_Sp,2019,131,85.08,3.249697298
771,BOY_uh_Sp,2019,171,56.7,2.16570095
772,BOY_uh_Sp,2019,411,261.77,9.998510364
773,BOY_uh_Sp,2019,459,300.27,11.46904805
774,BOY_uh_Sp,2019,602,26.91,1.027848546
775,BOY_uh_Sp,2019,9002,318.62,12.16994068
776,BOY_uh_Sp,2019,9003,66.45,2.538109843
777,BOY_uh_Sp,2019,9007,6.19,0.236431903
778,BOY_uh_Sp,2019,9008,49.43,1.888017601
779,BOY_uh_Sp,2019,9012,207.57,7.928298874
780,BOY_uh_Sp,2019,9018,177.07,6.763327464
781,BOY_uh_Sp,2019,9020,216.85,8.282755749
782,BOY_uh_Sp,2019,9023,688.24,26.28786635
783,BOY_uh_Sp,2019,9024,0.08,0.003055663
784,BOY_uh_Sp,2019,9025,100.89,3.853572643
785,BOY_uh_Sp,2019,9029,4.15,0.158512503
786,BOY_uh_Sp,2020,115,30.79,1.176048188
787,BOY_uh_Sp,2020,121,19.55,0.746727576
788,BOY_uh_Sp,2020,131,85.32,3.258864287
789,BOY_uh_Sp,2020,171,49.04,1.873121245
790,BOY_uh_Sp,2020,411,263.99,10.083305
791,BOY_uh_Sp,2020,459,306.33,11.7005145
792,BOY_uh_Sp,2020,602,26.08,0.996146045
793,BOY_uh_Sp,2020,9002,318.49,12.16497523
794,BOY_uh_Sp,2020,9003,66.45,2.538109843
795,BOY_uh_Sp,2020,9007,6.19,0.236431903
796,BOY_uh_Sp,2020,9008,48.82,1.864718172
797,BOY_uh_Sp,2020,9012,209.59,8.005454358
798,BOY_uh_Sp,2020,9018,172.74,6.597939719
799,BOY_uh_Sp,2020,9020,221.46,8.458838313
800,BOY_uh_Sp,2020,9023,687.54,26.2611293
801,BOY_uh_Sp,2020,9024,0.08,0.003055663
802,BOY_uh_Sp,2020,9025,101.48,3.876108155
803,BOY_uh_Sp,2020,9029,4.15,0.158512503
804,BOY_uh_Sp,2021,115,44.01,1.680996452
805,BOY_uh_Sp,2021,121,35.49,1.355568372
806,BOY_uh_Sp,2021,131,74.21,2.834509127
807,BOY_uh_Sp,2021,171,39.55,1.510643255
808,BOY_uh_Sp,2021,411,232.34,8.874408443
809,BOY_uh_Sp,2021,459,310.97,11.87774293
810,BOY_uh_Sp,2021,602,25.3,0.966353334
811,BOY_uh_Sp,2021,9002,318.13,12.15122475
812,BOY_uh_Sp,2021,9003,66.45,2.538109843
813,BOY_uh_Sp,2021,9007,6.19,0.236431903
814,BOY_uh_Sp,2021,9008,48.82,1.864718172
815,BOY_uh_Sp,2021,9012,208.13,7.949688513
816,BOY_uh_Sp,2021,9018,175.34,6.697248758
817,BOY_uh_Sp,2021,9020,240.15,9.172717515
818,BOY_uh_Sp,2021,9023,687.3,26.25196231
819,BOY_uh_Sp,2021,9024,0.08,0.003055663
820,BOY_uh_Sp,2021,9025,101.48,3.876108155
821,BOY_uh_Sp,2021,9029,4.15,0.158512503
822,BOY_uh_Sp,2022,115,34.95,1.334942649
823,BOY_uh_Sp,2022,121,26.33,1.005694991
824,BOY_uh_Sp,2022,131,122.76,4.688914438
825,BOY_uh_Sp,2022,171,66.3,2.532380476
826,BOY_uh_Sp,2022,411,371.78,14.20042856
827,BOY_uh_Sp,2022,459,465.41,17.77669981
828,BOY_uh_Sp,2022,602,37.47,1.431196025
829,BOY_uh_Sp,2022,9002,317.92,12.14320363
830,BOY_uh_Sp,2022,9003,66.44,2.537727886
831,BOY_uh_Sp,2022,9007,6.19,0.236431903
832,BOY_uh_Sp,2022,9008,48.82,1.864718172
833,BOY_uh_Sp,2022,9018,174.68,6.67203954
834,BOY_uh_Sp,2022,9020,86.21,3.292858534
835,BOY_uh_Sp,2022,9023,687.13,26.24546903
836,BOY_uh_Sp,2022,9024,0.08,0.003055663
837,BOY_uh_Sp,2022,9025,101.47,3.875726197
838,BOY_uh_Sp,2022,9029,4.15,0.158512503
839,BRA_ob,2016,115,7.3,3.627689708
840,BRA_ob,2016,131,21.6,10.73398599
841,BRA_ob,2016,411,21.99,10.92779407
842,BRA_ob,2016,459,17.64,8.766088555
843,BRA_ob,2016,602,8.14,4.045122497
844,BRA_ob,2016,9002,21.61,10.73895542
845,BRA_ob,2016,9003,16.18,8.040550614
846,BRA_ob,2016,9012,37.59,18.68011728
847,BRA_ob,2016,9020,11.7,5.814242409
848,BRA_ob,2016,9023,37.48,18.62545346
849,BRA_ob,2017,131,19.29,9.586045818
850,BRA_ob,2017,171,2.32,1.152909606
851,BRA_ob,2017,411,30.55,15.18163296
